year,district,climate,carbon,timber,standing,fire,owl,cost
2048,"Coos Bay District",NoClimate,3051906.6253235,16472.998440646,1286454.75599423,611.160158,4920.221672,528326.249162935
2048,"Eugene District",NoClimate,2396184.2017362,27004.071443741,923872.051190413,582.240415,3881.414171,725900.249683568
2048,"Lakeview District",NoClimate,252284.4273311,709.735517383,69216.850366826,122.372386,46.365461,10881.946499443
2048,"Medford District",NoClimate,4320508.3364409,20077.167112323,1792504.81591097,4384.675375,20727.567777,760028.976241852
2048,"Roseburg District",NoClimate,2971595.3747154,19394.405062169,1302194.77184926,840.223121,8902.746935,633400.63589399
2048,"Salem District",NoClimate,3114670.4782189,34885.562403874,1238116.73857033,2220.050213,4745.27753,1027781.9001624
2053,"Coos Bay District",CCSM4-rcp45,2921451.6070592,23600.452767685,1185446.27281824,633.782894,2872.857213,679270.663839615
2053,"Eugene District",CCSM4-rcp45,2319295.9638693,28605.111445645,880590.796468232,356.119065,2966.375804,863371.67838682
2053,"Lakeview District",CCSM4-rcp45,244269.8613659,2385.536878516,74780.606742429,176.23062,73.914203,31548.416419971
2053,"Medford District",CCSM4-rcp45,3795010.3743203,22381.339876955,1285718.98366667,6686.163848,12005.698313,710334.41924589
2053,"Roseburg District",CCSM4-rcp45,2837185.6990969,16050.824046965,1163426.31666777,632.657529,6458.048136,561379.495553163
2053,"Salem District",CCSM4-rcp45,2984795.153002,25513.662777719,1165827.19218521,1530.607998,3475.497965,706670.305874473
2053,"Coos Bay District",CCSM4-rcp85,2974785.065819,18123.01434126,1246753.42433599,472.421302,3232.928864,627599.328056062
2053,"Eugene District",CCSM4-rcp85,2353894.0141426,26624.097856675,894569.304862534,468.58271,2992.858967,793266.966347528
2053,"Lakeview District",CCSM4-rcp85,231736.205166,3867.235193015,67971.492251211,290.463429,91.97978,69350.335460478
2053,"Medford District",CCSM4-rcp85,4360558.0456188,24593.396259405,1751406.467567,3791.358961,18059.402403,726882.555316664
2053,"Roseburg District",CCSM4-rcp85,2924658.7980766,19846.079971807,1220106.59738675,631.70493,6728.850959,665655.487762136
2053,"Salem District",CCSM4-rcp85,2945610.8638582,25480.006927004,1112179.27944911,1618.410778,3182.665207,760013.400574327
2053,"Coos Bay District",Ensemble-rcp45,2965834.5588805,20584.393258109,1231837.76778594,387.459883,3308.498922,682389.201723137
2053,"Eugene District",Ensemble-rcp45,2356774.2665782,25445.124767875,904732.625412863,422.179753,3323.869494,824645.513195952
2053,"Lakeview District",Ensemble-rcp45,252276.9863045,2339.88047974,79417.637383347,105.472111,87.372254,19642.664179027
2053,"Medford District",Ensemble-rcp45,4306446.97945099,21900.915307432,1696249.70786373,4337.029464,17162.620758,657828.538037787
2053,"Roseburg District",Ensemble-rcp45,2937379.6864801,25132.158781231,1240630.91383735,661.059286,7322.300455,861995.86859331
2053,"Salem District",Ensemble-rcp45,3083894.32632391,23150.094717976,1211708.26450263,1454.408227,4165.785398,633094.886714098
2053,"Coos Bay District",Ensemble-rcp85,2965992.9310778,23535.045171642,1222343.9925272,218.605065,3280.09359,803098.154447031
2053,"Eugene District",Ensemble-rcp85,2361247.5944678,28025.29248347,901490.071190119,386.862965,3210.075043,865996.40627324
2053,"Lakeview District",Ensemble-rcp85,244628.4408149,2150.948226767,74683.247548747,155.952879,148.65804,38149.256931425
2053,"Medford District",Ensemble-rcp85,4196377.6376189,20354.000023051,1562538.18735958,4278.315694,14968.947635,599017.187604161
2053,"Roseburg District",Ensemble-rcp85,2866805.4690152,21797.566695114,1162585.13304131,733.226029,6456.795397,725437.946635445
2053,"Salem District",Ensemble-rcp85,3007668.2209503,22697.347166475,1148956.12008655,1614.054318,3473.095277,657249.417569752
2053,"Coos Bay District",GFDLCM3-rcp45,2962737.0413994,15382.824187138,1231651.0732837,330.450142,3042.686116,576695.175541374
2053,"Eugene District",GFDLCM3-rcp45,2313873.3721529,31442.41750672,874868.751573249,398.777514,3209.55597,887150.397465035
2053,"Lakeview District",GFDLCM3-rcp45,247099.6730634,2721.254300589,82894.77263948,174.040791,142.836915,45958.008974073
2053,"Medford District",GFDLCM3-rcp45,4328048.5975668,23996.038356638,1748236.55031307,3511.833335,17829.031467,777396.139559322
2053,"Roseburg District",GFDLCM3-rcp45,2904795.3598035,16684.797963895,1206878.75785614,518.539488,6673.020771,551521.160322961
2053,"Salem District",GFDLCM3-rcp45,3022639.6151753,28309.432405054,1162479.90031193,1103.835279,4034.748789,796980.006835708
2053,"Coos Bay District",GFDLCM3-rcp85,2895426.6308339,20467.845262713,1176395.89332191,242.690406,2587.425695,622529.461124439
2053,"Eugene District",GFDLCM3-rcp85,2334534.5091917,25285.518245787,881884.122768334,402.263627,2844.488516,792346.489616635
2053,"Lakeview District",GFDLCM3-rcp85,251836.676694,2946.546719876,81497.680946032,161.576203,68.443347,63319.679755909
2053,"Medford District",GFDLCM3-rcp85,4135627.565188,22149.099438729,1559093.09604859,4042.165556,14512.293572,696663.366197488
2053,"Roseburg District",GFDLCM3-rcp85,2820938.8046409,16274.552900626,1079863.33659872,592.423155,5207.393527,554120.27982593
2053,"Salem District",GFDLCM3-rcp85,2980357.2699805,31424.906599166,1100949.1599881,1398.237955,3063.817127,721592.944546337
2053,"Coos Bay District",HadGEM2ES-rcp45,2921834.7094086,21298.659506404,1209341.94034701,457.653179,2956.202409,720625.110636768
2053,"Eugene District",HadGEM2ES-rcp45,2323844.3354269,28651.323153651,885479.827001439,496.184712,3114.200599,882654.327227134
2053,"Lakeview District",HadGEM2ES-rcp45,227791.4313072,2411.760528525,62812.537279045,409.201189,29.234305,47871.032969375
2053,"Medford District",HadGEM2ES-rcp45,3989497.0256263,16803.692872776,1465813.90342805,5202.989241,14590.260662,613284.505385356
2053,"Roseburg District",HadGEM2ES-rcp45,2903703.3907903,17321.276013034,1201277.46092771,802.573307,6552.070723,586118.876838632
2053,"Salem District",HadGEM2ES-rcp45,3017570.4682864,32043.482511016,1164721.14567696,1721.581505,3684.427194,875153.731328722
2053,"Coos Bay District",HadGEM2ES-rcp85,2850410.5119363,30964.013587191,1072772.37127954,267.244138,2178.759826,897382.444742282
2053,"Eugene District",HadGEM2ES-rcp85,2320496.0431024,20296.71896289,861111.42477866,649.228403,2354.95373,587167.319252841
2053,"Lakeview District",HadGEM2ES-rcp85,210769.9948105,2580.966966123,52042.830542983,447.102456,0.0,42116.639416413
2053,"Medford District",HadGEM2ES-rcp85,3863719.8265825,19359.730060816,1198834.09725883,5439.307771,9630.250758,550689.034050765
2053,"Roseburg District",HadGEM2ES-rcp85,2809508.8608308,14073.512974043,987063.53135617,435.66179,3579.584507,499883.884743265
2053,"Salem District",HadGEM2ES-rcp85,2882168.4970121,31264.67149984,1083548.86188414,2021.71706,2491.90866,909590.556842948
2053,"Coos Bay District",NoClimate,3145883.8870074,19651.865132217,1321693.72645623,549.640052,4995.931102,629662.276678874
2053,"Eugene District",NoClimate,2473533.2895634,24261.359875762,959141.476713728,471.158143,4458.899959,736394.150588777
2053,"Lakeview District",NoClimate,281174.8897147,2541.2848683,85876.1768971831,68.001421,83.695734,24648.40776385
2053,"Medford District",NoClimate,4556518.34221619,25214.190054221,1914172.06218336,3585.030114,21804.904402,823794.630429244
2053,"Roseburg District",NoClimate,3089601.3339428,18672.91828358,1357423.33218232,765.339408,9900.630974,645432.772213419
2053,"Salem District",NoClimate,3214856.9184892,28192.723495511,1286424.9291254,2115.311951,5400.28598,830094.397733278
2058,"Coos Bay District",CCSM4-rcp45,2967878.7737169,23670.886308153,1212737.37175682,496.522164,3135.722448,901904.015782518
2058,"Eugene District",CCSM4-rcp45,2366839.2517316,22589.380462173,908753.65551941,464.666563,3336.113691,737774.423238513
2058,"Lakeview District",CCSM4-rcp45,262837.1473118,5268.313549227,84683.13145962,127.294839,73.914203,63696.189079364
2058,"Medford District",CCSM4-rcp45,3923121.996653,18974.87999775,1356121.48378338,6029.870824,12208.829274,614335.121814944
2058,"Roseburg District",CCSM4-rcp45,2916962.6069428,15958.507927628,1211603.02167814,426.614147,7312.448093,567719.347891058
2058,"Salem District",CCSM4-rcp45,3038069.514658,32090.404482404,1192913.93711325,1166.973807,3679.377983,843070.406264495
2058,"Coos Bay District",CCSM4-rcp85,3032041.8833508,27387.750647442,1271261.65877153,393.721583,3322.070628,865908.241259588
2058,"Eugene District",CCSM4-rcp85,2405308.5303126,18882.930908102,908501.132402595,327.426911,3096.429874,508109.384804169
2058,"Lakeview District",CCSM4-rcp85,230768.9880307,7336.638992496,63582.833667893,421.782475,99.813638,85772.4615961645
2058,"Medford District",CCSM4-rcp85,4512868.27988559,26925.000775238,1798996.56419884,3003.25604,17904.804095,774955.463672488
2058,"Roseburg District",CCSM4-rcp85,2999076.0515821,16389.189467658,1238597.13938367,391.183017,6977.74662,586149.669809619
2058,"Salem District",CCSM4-rcp85,3008550.6922095,21642.814728664,1128241.47186184,1212.771597,3267.967995,685761.611272029
2058,"Coos Bay District",Ensemble-rcp45,3019915.1306746,23052.86889389,1256774.9528929,320.842772,3296.659456,800828.194504391
2058,"Eugene District",Ensemble-rcp45,2413751.257593,20387.712850639,935077.927562374,275.337196,3691.107818,616059.014323141
2058,"Lakeview District",Ensemble-rcp45,274699.6086237,2831.444219322,91797.740582114,106.378444,87.372254,34964.9032731045
2058,"Medford District",Ensemble-rcp45,4483402.0672461,24564.682804557,1769713.2374613,3749.99864,17821.54892,831963.108603258
2058,"Roseburg District",Ensemble-rcp45,3010252.2361864,25001.786344171,1267232.95375698,517.224692,7865.583152,871038.097502193
2058,"Salem District",Ensemble-rcp45,3152738.9341708,22698.629290226,1233627.5817481,1130.846693,4292.217065,659539.87773755
2058,"Coos Bay District",Ensemble-rcp85,2997634.122026,24879.353054322,1213295.68689107,374.459548,3049.011851,866811.653018308
2058,"Eugene District",Ensemble-rcp85,2405551.0923556,23735.21967352,918036.061810429,421.03714,3297.134372,705514.229978472
2058,"Lakeview District",Ensemble-rcp85,258775.8389304,6673.517864526,81773.168302854,181.754094,108.659295,69117.487785786
2058,"Medford District",Ensemble-rcp85,4314538.5276132,24347.189402469,1562540.97962248,3980.970276,14607.309834,788975.658755024
2058,"Roseburg District",Ensemble-rcp85,2924968.3286519,14286.823585635,1153304.36380336,578.897761,6548.277345,508917.555144182
2058,"Salem District",Ensemble-rcp85,3060442.1582358,24632.783602401,1155570.05573294,1300.368579,3483.680001,692308.333369109
2058,"Coos Bay District",GFDLCM3-rcp45,3000968.7071625,24841.633918363,1233418.94139265,176.877908,3076.846533,789294.386269746
2058,"Eugene District",GFDLCM3-rcp45,2349567.9137479,29582.240069423,880726.043211887,447.644881,3255.247279,931727.665518236
2058,"Lakeview District",GFDLCM3-rcp45,267353.6092449,3068.848124684,93790.41586537,107.537592,166.447027,45107.46639627
2058,"Medford District",GFDLCM3-rcp45,4498095.57842379,20117.367627515,1815387.63638116,2705.589371,18041.292712,680961.231950642
2058,"Roseburg District",GFDLCM3-rcp45,2976217.4453021,17337.539464113,1220195.65942173,343.099741,7045.908106,602996.976398129
2058,"Salem District",GFDLCM3-rcp45,3073519.4363003,23584.866783885,1171155.87395714,861.846055,3923.863017,671469.992900824
2058,"Coos Bay District",GFDLCM3-rcp85,2921402.9459222,18170.821928501,1124069.28308063,210.978673,2312.961333,626382.94342026
2058,"Eugene District",GFDLCM3-rcp85,2377050.4554711,21086.512526987,886210.419002512,374.864419,2808.910546,656151.976804181
2058,"Lakeview District",GFDLCM3-rcp85,271290.3335253,8021.591713204,90903.999008942,221.728137,52.667093,153640.206544328
2058,"Medford District",GFDLCM3-rcp85,4235076.61722221,28527.716063702,1533604.59930101,3958.342648,13368.863852,940095.256956344
2058,"Roseburg District",GFDLCM3-rcp85,2846594.3827869,17002.124417888,1021202.74548127,1397.482338,4932.763454,596062.56501464
2058,"Salem District",GFDLCM3-rcp85,3013395.5112433,25746.867691435,1079363.09186901,1395.617177,2787.51785,791194.431935201
2058,"Coos Bay District",HadGEM2ES-rcp45,2965436.2752468,20772.388055122,1222847.49878876,209.278919,3100.092972,780223.844171802
2058,"Eugene District",HadGEM2ES-rcp45,2364408.4521257,27110.931668673,903881.947284466,387.420426,3292.318871,839590.686966548
2058,"Lakeview District",HadGEM2ES-rcp45,240796.527917,6605.86489643,69895.058015139,557.143375,29.234305,64115.552001201
2058,"Medford District",HadGEM2ES-rcp45,4122424.18872199,20853.565585869,1529955.72204893,5844.676759,15158.14585,635375.427023706
2058,"Roseburg District",HadGEM2ES-rcp45,2974594.1402256,15242.151638949,1215753.20113991,565.900983,6892.338113,601499.442052645
2058,"Salem District",HadGEM2ES-rcp45,3066849.15373651,27950.751888826,1171758.3050925,1272.555042,3607.564945,847244.378380955
2058,"Coos Bay District",HadGEM2ES-rcp85,2822094.0292359,18181.049121108,859917.188037478,583.030347,1170.472877,555260.333474263
2058,"Eugene District",HadGEM2ES-rcp85,2337660.6475528,28281.52869466,800510.426712313,474.683321,2069.513642,832990.596564748
2058,"Lakeview District",HadGEM2ES-rcp85,222231.0766931,3492.653230639,58133.131604329,268.073649,39.998745,59569.08264265
2058,"Medford District",HadGEM2ES-rcp85,3858790.4710875,17913.678759022,1043130.6071688,5766.498989,6942.00964,542798.784745451
2058,"Roseburg District",HadGEM2ES-rcp85,2782154.5132106,14740.736727556,770628.334355684,2887.705867,2706.251591,521336.170225278
2058,"Salem District",HadGEM2ES-rcp85,2926912.0981949,35927.038684462,1097196.5490474,1617.455068,2527.884244,1101591.63902125
2058,"Coos Bay District",NoClimate,3227897.4140765,22645.455497871,1353211.20128453,207.080418,5100.645146,798976.125283383
2058,"Eugene District",NoClimate,2541667.2735998,25835.98439031,991073.922770366,413.527156,4625.43398,797309.746976539
2058,"Lakeview District",NoClimate,310616.6012463,2802.127816261,103145.623408504,39.0082,159.134675,21105.4800879985
2058,"Medford District",NoClimate,4788714.79922649,23099.693917406,2039398.64366712,2916.320196,22893.98803,737076.280230993
2058,"Roseburg District",NoClimate,3202165.7789907,17431.775086656,1411880.82851678,680.183703,10780.968129,571834.367859175
2058,"Salem District",NoClimate,3307587.3936207,26716.124688615,1333668.45298662,1620.060069,6006.940815,786714.041253234
2063,"Coos Bay District",CCSM4-rcp45,3017008.4929718,19735.529281567,1242761.49595657,302.887957,3057.334702,621066.676826631
2063,"Eugene District",CCSM4-rcp45,2410949.1698228,20668.365745478,937585.610287342,433.934221,3540.34494,691093.739811991
2063,"Lakeview District",CCSM4-rcp45,281290.3444985,4402.119843046,93760.601496437,54.4372,73.914203,61734.067065838
2063,"Medford District",CCSM4-rcp45,4034430.9777746,22692.14279646,1420307.65924778,5079.184693,12863.538812,806604.170576407
2063,"Roseburg District",CCSM4-rcp45,2985489.0212936,22925.84377014,1254852.88068245,308.189379,7661.326862,694068.336604546
2063,"Salem District",CCSM4-rcp45,3089044.22112799,28111.958909433,1222284.19297033,1415.638313,3899.791512,864798.853078182
2063,"Coos Bay District",CCSM4-rcp85,3094182.5350853,18760.578153648,1300978.31635496,269.847672,3325.041259,662340.016830416
2063,"Eugene District",CCSM4-rcp85,2441781.7953438,20875.445348487,903274.951433899,171.897908,2752.522977,556020.976832052
2063,"Lakeview District",CCSM4-rcp85,232239.6216596,3282.054564504,62215.198368025,589.806991,76.203526,26929.017255418
2063,"Medford District",CCSM4-rcp85,4630301.0911989,29987.094405564,1820537.20327571,1784.548464,17329.542108,1045495.64779074
2063,"Roseburg District",CCSM4-rcp85,3055617.8122094,17444.248992978,1231632.64504467,204.876149,6227.758123,650067.465481362
2063,"Salem District",CCSM4-rcp85,3058827.8401679,28201.468444862,1129132.22323214,849.490423,3430.566779,774382.845421434
2063,"Coos Bay District",Ensemble-rcp45,3068102.0939381,20769.983369185,1275886.34926517,225.476243,3181.686333,726955.188098182
2063,"Eugene District",Ensemble-rcp45,2462261.5288444,22221.834061193,961275.064962841,282.482566,3965.647603,667688.77544922
2063,"Lakeview District",Ensemble-rcp45,290890.3895934,4948.310393192,100477.151658052,81.010471,87.372254,31560.9742995475
2063,"Medford District",Ensemble-rcp45,4644567.0760259,25487.14466354,1830378.68637191,3305.865308,18394.468914,851037.158188274
2063,"Roseburg District",Ensemble-rcp45,3079712.3272289,20823.557323978,1295457.93820106,399.085518,7844.265768,730714.854333002
2063,"Salem District",Ensemble-rcp45,3212039.8680035,24288.3843983,1248088.85493442,963.90141,4371.68516,643654.132782693
2063,"Coos Bay District",Ensemble-rcp85,3019136.6290987,16929.168860833,1180449.69508616,367.722827,2764.899661,539037.208878998
2063,"Eugene District",Ensemble-rcp85,2439951.3019943,23227.751100331,927906.759055193,387.673661,3264.704976,648796.906465218
2063,"Lakeview District",Ensemble-rcp85,275778.1145321,3552.887546962,90491.4923856221,132.730983,111.720415,23599.1734609455
2063,"Medford District",Ensemble-rcp85,4402837.3058238,24143.05406448,1549589.32669914,3364.874236,13973.880924,728509.047078762
2063,"Roseburg District",Ensemble-rcp85,2960277.3676877,19438.44958427,1126674.91881382,825.731017,6189.774942,690045.362698843
2063,"Salem District",Ensemble-rcp85,3095268.9835818,31263.835268865,1145444.49708167,1122.750923,3546.787191,870237.7735714
2063,"Coos Bay District",GFDLCM3-rcp45,3037809.7171045,14680.76064055,1228032.21469211,304.124548,2996.535736,509731.359323402
2063,"Eugene District",GFDLCM3-rcp45,2380601.7934486,24057.460981024,881825.982709039,387.375112,3038.861922,754555.478869374
2063,"Lakeview District",GFDLCM3-rcp45,280570.5945791,6703.360745284,100615.183110741,204.04734,142.836915,76705.684142109
2063,"Medford District",GFDLCM3-rcp45,4636781.9607183,27803.290382328,1856185.39182208,2176.186908,17573.313996,921479.829371611
2063,"Roseburg District",GFDLCM3-rcp45,3025337.8941328,24278.053772636,1218202.33600646,336.070756,6936.339883,834550.011526267
2063,"Salem District",GFDLCM3-rcp45,3116126.9214115,21033.679031204,1167000.97319141,653.668162,4118.049273,579383.789889946
2063,"Coos Bay District",GFDLCM3-rcp85,2913621.3516465,18280.168171828,993973.443016012,357.977229,1610.674475,568058.560403132
2063,"Eugene District",GFDLCM3-rcp85,2400785.8954813,24863.454730279,868774.218341132,195.574883,2414.296933,778981.050493474
2063,"Lakeview District",GFDLCM3-rcp85,298447.8296471,4015.589660229,104162.537233904,251.623208,70.177174,54735.94132819
2063,"Medford District",GFDLCM3-rcp85,4305808.226409,23727.34754094,1493471.56209572,4446.091613,12848.857568,787349.870963401
2063,"Roseburg District",GFDLCM3-rcp85,2852298.0493523,17292.461172741,965898.393425758,2119.847337,4522.594163,576390.483496645
2063,"Salem District",GFDLCM3-rcp85,3024427.3433407,30365.465727556,1037723.10469586,1124.842762,2673.740187,867389.462434005
2063,"Coos Bay District",HadGEM2ES-rcp45,2995538.6629379,17671.121157618,1212293.09884723,143.065617,2638.925123,577661.146672645
2063,"Eugene District",HadGEM2ES-rcp45,2405901.2724021,19025.215775915,925457.78996469,562.28111,3284.825507,597186.272687633
2063,"Lakeview District",HadGEM2ES-rcp45,254356.7700451,5319.348565473,77543.98328455,212.662063,15.776254,35515.593077687
2063,"Medford District",HadGEM2ES-rcp45,4230737.8247538,27068.40125453,1572007.47352182,5421.129133,15075.718803,874296.580402212
2063,"Roseburg District",HadGEM2ES-rcp45,3021374.2409962,24247.53037674,1217270.65348196,741.682424,6673.414286,800719.79034639
2063,"Salem District",HadGEM2ES-rcp45,3109276.58331,25245.716663271,1172392.46404779,1000.04398,3492.805533,754776.406062533
2063,"Coos Bay District",HadGEM2ES-rcp85,2754087.6040404,9030.497136226,578285.89861335,1579.896663,415.447554,240987.891289579
2063,"Eugene District",HadGEM2ES-rcp85,2331466.3279974,21234.571322307,688694.1494218,940.036987,1475.694858,681408.406160524
2063,"Lakeview District",HadGEM2ES-rcp85,226882.1005447,8271.739044922,60376.274858026,123.858053,39.998745,53817.148752354
2063,"Medford District",HadGEM2ES-rcp85,3798157.5295462,16227.118964038,868426.548762833,8498.58795,4738.402185,566766.978921137
2063,"Roseburg District",HadGEM2ES-rcp85,2713596.3269872,10013.658864882,597080.505409372,7094.107101,2328.277092,343823.846001521
2063,"Salem District",HadGEM2ES-rcp85,2937668.6000952,53787.91543667,1072077.71466141,1197.339499,2379.459418,1589397.77490605
2063,"Coos Bay District",NoClimate,3313885.0012391,14557.200925489,1391357.28351847,474.250148,5519.262197,523610.520610841
2063,"Eugene District",NoClimate,2610462.3591171,20044.023705725,1025994.9667512,590.822563,4998.243849,607474.444794453
2063,"Lakeview District",NoClimate,338722.0497105,3531.854897376,118580.017026112,43.086703,159.134675,35751.106607229
2063,"Medford District",NoClimate,5008980.0272219,27421.000866239,2153707.40643913,2320.132718,24325.582113,1023245.47257524
2063,"Roseburg District",NoClimate,3298692.175355,24553.253374513,1457829.01820895,460.451083,10924.710845,803559.000161347
2063,"Salem District",NoClimate,3394388.7112443,28429.612549617,1376363.61634668,1620.608388,6449.067472,816593.749763626
2068,"Coos Bay District",CCSM4-rcp45,3064579.3140985,20611.832648212,1272928.82876816,334.948644,3126.379597,697111.743686797
2068,"Eugene District",CCSM4-rcp45,2453595.1796882,21309.246396252,966886.214235156,326.288895,3803.713542,568063.795934206
2068,"Lakeview District",CCSM4-rcp45,290287.4612053,9998.998071347,99524.867618325,0,73.914203,102732.135013068
2068,"Medford District",CCSM4-rcp45,4144506.7396159,22274.419295347,1497863.28596911,3750.993734,13627.093769,680449.396862217
2068,"Roseburg District",CCSM4-rcp45,3051782.0214453,22230.13917189,1297945.71071756,565.16675,8099.713613,789445.800045878
2068,"Salem District",CCSM4-rcp45,3148986.9804086,22106.034718365,1263103.48506659,1580.84696,4242.272886,608303.023110333
2068,"Coos Bay District",CCSM4-rcp85,3145038.3123192,21062.76591486,1316238.54906579,211.33221,3251.702324,804463.652264539
2068,"Eugene District",CCSM4-rcp85,2458025.3650927,26547.897355908,880722.158772749,126.157946,2520.071039,835521.403321161
2068,"Lakeview District",CCSM4-rcp85,232910.8340794,2244.354633566,66352.981575222,627.061319,184.019904,22232.2602883055
2068,"Medford District",CCSM4-rcp85,4714866.0707552,29414.15279003,1827492.64203756,1569.618031,16827.725334,987909.01522317
2068,"Roseburg District",CCSM4-rcp85,3087738.9835143,16904.330187979,1177165.62621939,251.312258,5997.350296,713926.797027599
2068,"Salem District",CCSM4-rcp85,3109035.6694576,22357.217529154,1135738.47358723,1149.92019,3530.526113,688926.301386151
2068,"Coos Bay District",Ensemble-rcp45,3111817.7409146,21327.321681935,1293319.23629869,314.598422,3240.295105,712222.878719689
2068,"Eugene District",Ensemble-rcp45,2502248.2433663,26113.104342339,982545.45292595,219.062484,4114.155981,779960.534717063
2068,"Lakeview District",Ensemble-rcp45,305603.28432,5064.266150041,110038.313565842,50.840297,127.370999,47836.449795789
2068,"Medford District",Ensemble-rcp45,4798136.6829284,24765.935885308,1902366.26916616,3063.850368,18752.581964,792741.153873968
2068,"Roseburg District",Ensemble-rcp45,3153704.7367848,13281.070803783,1333607.9264804,383.494634,7998.499962,513538.61189278
2068,"Salem District",Ensemble-rcp45,3259913.4010171,27985.402870374,1261686.28524592,927.32682,4639.536505,779643.287645932
2068,"Coos Bay District",Ensemble-rcp85,3030096.5875386,14606.215786033,1142830.40183146,472.439426,2665.922595,614500.353378297
2068,"Eugene District",Ensemble-rcp85,2456463.8540554,29880.983312984,919837.658011736,397.451405,3092.858374,994936.937197217
2068,"Lakeview District",Ensemble-rcp85,293480.8266515,3356.812581622,102017.473784885,139.515039,175.329272,51354.213057953
2068,"Medford District",Ensemble-rcp85,4468911.21056401,22155.453024967,1540221.00817951,3268.100874,13585.654949,680312.515719868
2068,"Roseburg District",Ensemble-rcp85,2982663.834904,14332.947001404,1088023.2540821,1457.990867,5721.54012699999,518745.958582716
2068,"Salem District",Ensemble-rcp85,3115894.3982427,34233.773728813,1132006.66427566,1076.113836,3537.167838,1056564.24575348
2068,"Coos Bay District",GFDLCM3-rcp45,3058608.7907487,21441.574118673,1230624.33454841,323.217082,3090.413124,786249.537781266
2068,"Eugene District",GFDLCM3-rcp45,2406964.4144611,23503.837533728,887069.219252478,166.841162,3067.664464,659788.006336321
2068,"Lakeview District",GFDLCM3-rcp45,296518.32186,4641.807610082,110942.155640794,57.558655,237.604148,50064.014447178
2068,"Medford District",GFDLCM3-rcp45,4760242.4941943,27732.128948302,1909129.66213821,1743.334488,17469.468349,938347.463692499
2068,"Roseburg District",GFDLCM3-rcp45,3075784.6720802,15516.44823878,1234751.35682475,417.704276,6915.272153,589839.504387644
2068,"Salem District",GFDLCM3-rcp45,3147347.7492238,25707.718204918,1163814.12514229,896.664859,4082.316079,784252.792630258
2068,"Coos Bay District",GFDLCM3-rcp85,2885811.9605977,13714.713424954,885713.997163065,483.168224,1326.155192,544696.33069317
2068,"Eugene District",GFDLCM3-rcp85,2403616.7671754,32732.774155239,834580.438483327,256.670198,2261.166644,931697.40309174
2068,"Lakeview District",GFDLCM3-rcp85,324898.151709,5162.664499473,117794.454800642,196.803362,107.320233,46427.820255693
2068,"Medford District",GFDLCM3-rcp85,4343352.1410617,29710.525055699,1464587.04196312,4933.514975,11983.26408,996087.759577099
2068,"Roseburg District",GFDLCM3-rcp85,2844448.2401357,14487.998702019,917754.221420487,2406.555886,4320.827732,543115.188696815
2068,"Salem District",GFDLCM3-rcp85,3033905.8339541,22741.190387157,1009629.99385484,1149.893947,2664.288631,713475.880401487
2068,"Coos Bay District",HadGEM2ES-rcp45,3001685.3180556,28472.38507216,1196715.94513133,375.007483,2667.499227,1123739.86225615
2068,"Eugene District",HadGEM2ES-rcp45,2439559.7404238,23182.689173721,942017.326582355,328.306084,3437.841935,726447.741798804
2068,"Lakeview District",HadGEM2ES-rcp45,266058.794752,6636.440176753,83830.576230132,87.583968,15.776254,74365.2378660075
2068,"Medford District",HadGEM2ES-rcp45,4334574.6638433,20912.752334871,1624892.0627624,4678.478721,15259.590575,658916.545237137
2068,"Roseburg District",HadGEM2ES-rcp45,3067956.474113,14556.552777712,1228846.94358379,855.616863,6851.917021,516450.148106855
2068,"Salem District",HadGEM2ES-rcp45,3148029.2030399,24771.840598323,1181166.5542262,1077.71444,3530.497286,859979.408515358
2068,"Coos Bay District",HadGEM2ES-rcp85,2660459.5040874,8716.398446031,442496.36230584,1142.137902,268.046162,317961.680071684
2068,"Eugene District",HadGEM2ES-rcp85,2284854.8212407,36691.203230296,595234.447555243,825.049447,1028.885003,1094140.36737123
2068,"Lakeview District",HadGEM2ES-rcp85,243547.0614635,1853.218140664,70699.208839101,121.489783,63.608857,14603.987034446
2068,"Medford District",HadGEM2ES-rcp85,3684562.4563434,26071.283249375,763697.65773037,10720.323938,3956.082438,899922.399539196
2068,"Roseburg District",HadGEM2ES-rcp85,2621102.7083969,15168.163278474,504922.102130588,7844.00733199999,1859.172008,507565.762616833
2068,"Salem District",HadGEM2ES-rcp85,2963007.3632983,30029.47347699,1062061.44503988,1606.553811,2581.258679,875232.609279391
2068,"Coos Bay District",NoClimate,3395875.1168514,14671.888681397,1428358.70734508,430.362324,5634.75871,473318.698327302
2068,"Eugene District",NoClimate,2672604.1999929,22038.163043385,1058202.60692021,189.744098,5427.437607,667527.850831276
2068,"Lakeview District",NoClimate,361699.3395295,5298.776690465,132085.709453067,119.776477,175.831789,50946.501190377
2068,"Medford District",NoClimate,5222959.12407769,25951.902977707,2267147.98166416,1884.006465,24981.389309,889135.539408888
2068,"Roseburg District",NoClimate,3390218.7957942,22643.003408769,1503294.96530639,305.242715,11192.504364,831538.974149902
2068,"Salem District",NoClimate,3477793.2937574,27933.302791244,1419260.14079686,1588.810747,6891.025531,884780.667372883
2073,"Coos Bay District",CCSM4-rcp45,3109382.9765158,22605.123974524,1302025.28218015,490.486538,3130.519934,721774.051345548
2073,"Eugene District",CCSM4-rcp45,2491388.2618889,23668.784681792,993216.74937033,322.033791,4123.848416,702465.367054975
